2021-04-01 21:14:15,213 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:14:15,283 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:14:17,483 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:17,572 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:14:22,090 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:26,734 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:30,289 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:14:30,289 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:14:30,290 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:14:30,302 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:14:30,401 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:14:31,339 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:31,466 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:14:35,982 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:40,585 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:45,185 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:45,266 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:14:45,407 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:14:45,407 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:14:45,408 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:14:45,422 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:14:45,501 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:14:49,784 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:54,386 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:58,991 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:14:59,153 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:15:00,506 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:15:00,506 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:15:00,507 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:15:00,519 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:15:00,705 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:15:03,622 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:15:08,223 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:15:12,871 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:15:12,948 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:15:15,710 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:15:15,710 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:15:15,710 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:15:15,723 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:15:15,801 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:15:17,488 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:15:22,127 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:15:26,720 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:15:26,808 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:15:30,806 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:15:30,806 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:15:30,806 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:15:30,821 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:15:31,005 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:15:31,355 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:15:35,964 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:15:40,608 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:15:40,813 DEBUG   Thread-11 :96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /files/ieor-4575/finalproject/3gycba96/file_stream HTTP/1.1" 200 None
2021-04-01 21:15:45,219 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
2021-04-01 21:15:46,011 DEBUG   HandlerThread:96683 [handler.py:handle_request():55] handle_request: status
2021-04-01 21:15:46,011 DEBUG   SenderThread:96683 [sender.py:send():117] send: request
2021-04-01 21:15:46,012 DEBUG   SenderThread:96683 [sender.py:send_request():126] send_request: status
2021-04-01 21:15:46,026 DEBUG   SenderThread:96683 [connectionpool.py:_new_conn():975] Starting new HTTPS connection (1): api.wandb.ai:443
2021-04-01 21:15:46,101 DEBUG   SenderThread:96683 [connectionpool.py:_make_request():461] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-04-01 21:15:49,882 DEBUG   SenderThread:96683 [sender.py:send():117] send: stats
